SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","d7165e7b-895b-59d8-b336-c1b11abc2cdd","Advanced Threat Protection","Azure DNS service layers","US East","Standard Trial Queries","0.000414","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/15/2022","d7165e7b-895b-59d8-b336-c1b11abc2cdd","Advanced Threat Protection","Azure DNS service layers","US East","Standard Trial Queries","0.000214","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/16/2022","d7165e7b-895b-59d8-b336-c1b11abc2cdd","Advanced Threat Protection","Azure DNS service layers","US East","Standard Trial Queries","7.8E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/17/2022","d7165e7b-895b-59d8-b336-c1b11abc2cdd","Advanced Threat Protection","Azure DNS service layers","US East","Standard Trial Queries","0.000176","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/18/2022","d7165e7b-895b-59d8-b336-c1b11abc2cdd","Advanced Threat Protection","Azure DNS service layers","US East","Standard Trial Queries","0.000181","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/2/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","14.537777","0.072689"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/3/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/4/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/5/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/6/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/7/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/8/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/9/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/10/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/11/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/12/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/13/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/15/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/16/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/17/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/18/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/19/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/20/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/21/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/22/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/23/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/24/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/25/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/26/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/27/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","24","0.120000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/28/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","32.152778","0.160764"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/29/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/30/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/31/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/1/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/2/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/3/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/4/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/5/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/6/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/7/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/8/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/9/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/10/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/11/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/12/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/13/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/14/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/15/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/16/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/17/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/18/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/19/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/20/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/21/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/22/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/23/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/24/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/25/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/26/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/27/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/28/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/29/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/30/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/1/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/2/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/3/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/4/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/5/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/6/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/7/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/8/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/9/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/10/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/11/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/12/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/13/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/14/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/15/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/16/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/17/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/18/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/19/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/20/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/21/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/22/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/23/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/24/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/25/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","50.643889","0.253219"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/26/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","48","0.240000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/27/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","90.556667","0.452783"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/28/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/29/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/30/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/31/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/1/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/2/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/3/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/4/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/5/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/6/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/7/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/8/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/9/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/10/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/11/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/12/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/13/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/14/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/15/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/16/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/17/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/18/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/19/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/20/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/21/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/22/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
